adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price_RMB
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,3,2016,1.872
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,4,2016,1.824
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,5,2016,1.872
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,6,2016,2.16
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,7,2016,2.256
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,8,2016,2.320008
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,9,2016,2.304
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,10,2016,2.256
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,11,2016,2.16
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,12,2016,2.208
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,1,2017,3.47863224
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,2,2017,3.39374424
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,3,2017,3.354264
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,4,2017,3.354264
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,5,2017,3.43816776
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,6,2017,3.354264
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,7,2017,3.42996
167,Mongolia,2076,Bayan-Olgii,2568,Bayan-Ulgii,58,Wheat flour - Retail,0,MNT,15,Retail,5,KG,8,2017,3.42996
